x_data_plot1,y_data_plot1,x_data_plot2,y_data_plot2
1810,0.96096677,,
1811,0.95887923,,
1812,0.95918655,,
1813,0.95861125,,
1814,0.9615989,,
1815,0.95925355,,
1816,0.9611634,,
1817,0.9624954,,
1818,0.9625175,,
1819,0.96364003,,
1820,0.9619086,,
1821,0.9641112,,
1822,0.96696657,,
1823,0.9644668,,
1824,0.9663531,,
1825,0.96726465,,
1826,0.96493715,,
1827,0.9666428,,
1828,0.96492887,,
1829,0.962541,,
1830,0.96111196,,
1831,0.9621363,,
1832,0.9606044,,
1833,0.965098,,
1834,0.96627474,,
1835,0.9667046,,
1836,0.96389747,,
1837,0.96454245,,
1838,0.9659755,,
1839,0.9660409,,
1840,0.9677878,,
1841,0.9686564,,
1842,0.9688813,,
1843,0.9690102,,
1844,0.9693732,,
1845,0.9700772,,
1846,0.9714686,,
1847,0.9732979,,
1848,0.971221,,
1849,0.9710473,,
1850,0.97070223,,
1851,0.9709692,,
1852,0.9725823,,
1853,0.97295445,,
1854,0.97277683,,
1855,0.9747976,,
1856,0.97445333,,
1857,0.9733664,,
1858,0.9739741,,
1859,0.9715818,,
1860,0.97138613,,
1861,0.9685313,,
1862,0.96581167,,
1863,0.9628571,,
1864,0.9665467,,
1865,0.9654157,,
1866,0.9643833,,
1867,0.9632968,,
1868,0.96477246,,
1869,0.9673821,,
1870,0.9669111,,
1871,0.9694617,,
1872,0.96712786,,
1873,0.96562284,,
1874,0.96396405,,
1875,0.9606041,,
1876,0.95903647,,
1877,0.95917326,,
1878,0.95854807,,
1879,0.95840377,,
1880,0.96046567,,
1881,0.96044314,,
1882,0.96242505,,
1883,0.96199435,,
1884,0.962079,,
1885,0.96008486,,
1886,0.95877975,,
1887,0.9599446,,
1888,0.95801246,,
1889,0.9560193,,
1890,0.958618,,
1891,0.96045655,,
1892,0.9607186,,
1893,0.963469,,
1894,0.96595836,,
1895,0.96455556,,
1896,0.9655359,,
1897,0.9678477,,
1898,0.96659374,,
1899,0.9648145,,
1900,0.9610524,,
1901,0.96095353,,
1902,0.961526,,
1903,0.9625437,,
1904,0.9618147,,
1905,0.9622728,,
1906,0.96349835,,
1907,0.96404433,,
1908,0.9651576,,
1909,0.962183,,
1910,0.96148604,,
1911,0.9587531,,
1912,0.9594538,,
1913,0.9571463,,
1914,0.9563462,,
1915,0.9565687,,
1916,0.9554223,,
1917,0.95488816,,
1918,0.9557436,,
1919,0.9564267,,
1920,0.9563311,,
1921,0.95381856,,
1922,0.95467514,,
1923,0.9564361,,
1924,0.95613897,,
1925,0.956292,,
1926,0.9555884,,
1927,0.9571692,,
1928,0.9581573,,
1929,0.95743746,,
1930,0.956218,,
1931,0.95724833,,
1932,0.95897114,,
1933,0.9575837,,
1934,0.9572289,,
1935,0.9558877,,
1936,0.9557083,,
1937,0.9583292,,
1938,0.95837986,,
1939,0.95856756,,
1940,0.9617141,,
1941,0.96328896,,
1942,0.96222997,,
1943,0.9657275,,
1944,0.96391696,,
1945,0.96437895,,
1946,0.9652668,,
1947,0.96618694,,
1948,0.96329385,,
1949,0.96425056,,
1950,0.9618684,,
1951,0.96115416,,
1952,0.96203655,,
1953,0.96101695,,
1954,0.961929,,
1955,0.9628219,,
1956,0.96315247,,
1957,0.9639288,,
1958,0.9650118,,
1959,0.9674503,,
1960,0.9691199,,
1961,0.9674613,,
1962,0.9675022,,
1963,0.96738696,,
1964,0.9687859,,
1965,0.97100776,,
1966,0.9700084,,
1967,0.97116905,,
1968,0.97177315,,
1969,0.9747261,,
1970,0.9770197,,
1971,0.9773384,,
1972,0.9769028,,
1973,0.9744431,,
1974,0.97594243,,
1975,0.9752933,,
1976,0.9711151,,
1977,0.9693388,,
1978,0.9700637,,
1979,0.9677896,,
1980,0.9682158,,
1981,0.9694114,,
1982,0.96641546,,
1983,0.9685319,,
1984,0.9664933,,
1985,0.9686361,,
1986,0.96852726,,
1987,0.96671396,,
1988,0.9693727,,
1989,0.9712031,,
1990,0.9713998,,
1991,0.9709479,,
1992,0.9700753,,
1993,0.96903634,,
1994,0.9699965,,
1995,0.9718711,,
1996,0.9700077,,
1997,0.9703513,,
1998,0.97141916,,
1999,0.97289824,,
2000,0.9724451,,
2001,0.97136056,,
2002,0.9746983,,
2003,0.974078,,
2004,0.97273237,,
2005,0.971298,,
2006,0.972962,,
2007,0.97219765,,
2008,0.9757533,,
2009,0.9752477,,
2010,0.97064656,,
2011,0.97162646,,
2012,0.9732476,,
2013,0.97005594,,
2014,0.9675683,,
2015,0.9681302,,
2016,0.97023344,,
2017,0.9686267,,
2018,0.97082657,,
2019,0.97118944,,
2020,0.9711327,,
2021,0.966594,,
2022,0.9676558,,
2023,0.96824145,,
2024,0.9684907,,
2025,0.9693549,,
2026,0.96876514,,
2027,0.9705304,,
2028,0.9698859,,
2029,0.9678827,,
2030,0.96866196,,
2031,0.96632147,,
2032,0.9663299,,
2033,0.9655328,,
2034,0.9677442,,
2035,0.96350086,,
2036,0.9625914,,
2037,0.9596838,,
2038,0.9566791,,
2039,0.95874274,,
2040,0.9581086,,
2041,0.9574103,,
2042,0.9558917,,
2043,0.9579225,,
2044,0.95812726,,
2045,0.9602468,,
2046,0.96239555,,
2047,0.96104836,,
2048,0.9599252,,
2049,0.9602443,,
2050,0.95996106,,
2051,0.95978343,,
2052,0.95858794,,
2053,0.95662886,,
2054,0.95525384,,
2055,0.95481145,,
2056,0.9561305,,
2057,0.9545371,,
2058,0.95436925,,
2059,0.9539349,,
2060,0.95543295,,
2061,0.95449793,,
2062,0.95236903,,
2063,0.94890845,,
2064,0.94974434,,
2065,0.950959,,
2066,0.95379674,,
2067,0.95337176,,
2068,0.95483613,,
2069,0.9558309,,
2070,0.95661813,,
2071,0.9579217,,
2072,0.95765233,,
2073,0.9558909,,
2074,0.95617366,,
2075,0.95670533,,
2076,0.95553166,,
2077,0.9574615,,
2078,0.9544089,,
2079,0.95380527,,
2080,0.95340747,,
2081,0.95329773,,
2082,0.9508635,,
2083,0.951511,,
2084,0.9541959,,
2085,0.95375025,,
2086,0.95470726,,
2087,0.9588441,,
2088,0.96141917,,
2089,0.9626854,,
2090,0.9582955,,
2091,0.9589614,,
2092,0.961904,,
2093,0.96607196,,
2094,0.9640207,,
2095,0.9660734,,
2096,0.9656631,,
2097,0.96773213,,
2098,0.9688984,,
2099,0.9682985,,
2100,0.96794593,,
2101,0.96885043,,
2102,0.9691816,,
2103,0.97225183,,
2104,0.9725081,,
2105,0.9740121,,
2106,0.9772476,,
2107,0.9779448,,
2108,0.9777546,,
2109,0.9762172,,
2110,0.9767114,,
2111,0.9796102,,
2112,0.97736716,,
2113,0.97579277,,
2114,0.9703005,,
2115,0.9686222,,
2116,0.9703861,,
2117,0.9721388,,
2118,0.9690222,,
2119,0.96979237,,
2120,0.968989,,
2121,0.970914,,
2122,0.9721075,,
2123,0.97289366,,
2124,0.9743368,,
2125,0.9724984,,
2126,0.97147036,,
2127,0.9712307,,
2128,0.9700449,,
2129,0.96835107,,
2130,0.96829623,,
2131,0.96885484,,
2132,0.9697244,,
2133,0.9720166,,
2134,0.9698384,,
2135,0.9725618,,
2136,0.9722889,,
2137,0.9720907,,
2138,0.9754906,,
2139,0.9740449,,
2140,0.9748952,,
2141,0.97802,,
2142,0.9780867,,
2143,0.9754559,,
2144,0.9750667,,
2145,0.9746394,,
2146,0.97677326,,
2147,0.9740662,,
2148,0.9765476,,
2149,0.976529,,
2150,0.9781239,,
2151,0.97828996,,
2152,0.97768223,,
2153,0.976027,,
2154,0.9775825,,
2155,0.9766268,,
2156,0.97269213,,
2157,0.97390246,,
2158,0.9734257,,
2159,0.97281814,,
2160,0.97265464,,
2161,0.97300744,,
2162,0.97543675,,
2163,0.9756924,,
2164,0.97288066,,
2165,0.97284347,,
2166,0.97264713,,
2167,0.97015756,,
2168,0.9723939,,
2169,0.97133917,,
2170,0.9735538,,
2171,0.97048724,,
2172,0.9684381,,
2173,0.9665956,,
2174,0.9673934,,
2175,0.9646269,,
2176,0.9669427,,
2177,0.96773785,,
2178,0.96896476,,
2179,0.97086,,
2180,0.9737045,,
2181,0.9743168,,
2182,0.9740027,,
2183,0.97534454,,
2184,0.97802496,,
2185,0.9772802,,
2186,0.9788839,,
2187,0.97843844,,
2188,0.97964734,,
2189,0.98091966,,
2190,0.9805523,,
2191,0.9799994,,
2192,0.9810902,,
2193,0.9806171,,
2194,0.98175126,,
2195,0.98374206,,
2196,0.9811282,,
2197,0.9818661,,
2198,0.9819614,,
2199,0.9806458,,
2200,0.9816647,,
2201,0.98211,,
2202,0.9821404,,
2203,0.98467255,,
2204,0.9873814,,
2205,0.9872352,,
2206,0.9859249,,
2207,0.98377365,,
2208,0.9834276,,
2209,0.9831012,,
2210,0.98440355,,
2211,0.98506016,,
2212,0.98349434,,
2213,0.9845959,,
2214,0.9860945,,
2215,0.9844585,,
2216,0.98235047,,
2217,0.9813529,,
2218,0.98175424,,
2219,0.9802202,,
2220,0.9822549,,
2221,0.983552,,
2222,0.98355216,,
2223,0.9843164,,
2224,0.9861402,,
2225,0.98836064,,
2226,0.9886427,,
2227,0.98739624,,
2228,0.9879633,,
2229,0.98891175,,
2230,0.9870722,,
2231,0.98541445,,
2232,0.9855013,,
2233,0.98568094,,
2234,0.98514223,,
2235,0.9871324,,
2236,0.9860837,,
2237,0.98529726,,
2238,0.98381317,,
2239,0.98398846,,
2240,0.9825686,,
2241,0.98324245,,
2242,0.9830366,,
2243,0.978406,,
2244,0.98003316,,
2245,0.98000175,,
2246,0.9754252,,
2247,0.97552186,,
2248,0.97518706,,
2249,0.9760308,,
2250,0.97616583,,
2251,0.97823024,,
2252,0.9784888,,
2253,0.9764607,,
2254,0.9777372,,
2255,0.97647303,,
2256,0.97760636,,
2257,0.9789593,,
2258,0.97992635,,
2259,0.98054695,,
2260,0.9797585,,
2261,0.9794852,,
2262,0.9807456,,
2263,0.98064536,,
2264,0.9823505,,
2265,0.9825512,,
2266,0.9779239,,
2267,0.9762076,,
2268,0.97599006,,
2269,0.97656274,,
2270,0.9754458,,
2271,0.97351784,,
2272,0.974767,,
2273,0.97319436,,
2274,0.9670627,,
2275,0.96745133,,
2276,0.9693967,,
2277,0.9661175,,
2278,0.9675086,,
2279,0.9668626,,
2280,0.96859425,,
2281,0.96690357,,
2282,0.9695138,,
2283,0.9697914,,
2284,0.9720905,,
2285,0.97279304,,
2286,0.9736977,,
2287,0.97503614,,
2288,0.97145075,,
2289,0.97388196,,
2290,0.9762853,,
2291,0.97545487,,
2292,0.97488403,,
2293,0.9759626,,
2294,0.97251236,,
2295,0.97255504,,
2296,0.9734114,,
2297,0.973261,,
2298,0.9719371,,
2299,0.9742209,,
2300,0.97129273,,
2301,0.9724421,,
2302,0.972726,,
2303,0.97221994,,
2304,0.9735316,,
2305,0.9725212,,
2306,0.97238296,,
2307,0.9746067,,
2308,0.97796905,,
2309,0.97795236,,
2310,0.9781765,,
2311,0.97859895,,
2312,0.9789252,,
2313,0.9777765,,
2314,0.97808623,,
2315,0.97811085,,
2316,0.9771321,,
2317,0.9770258,,
2318,0.979776,,
2319,0.98032635,,
2320,0.982929,,
2321,0.9853375,,
2322,0.98385644,,
2323,0.9808116,,
2324,0.97745055,,
2325,0.97767615,,
2326,0.9755082,,
2327,0.97537565,,
2328,0.9772982,,
2329,0.9770451,,
2330,0.973019,,
2331,0.96943897,,
2332,0.9703255,,
2333,0.9678906,,
2334,0.9656221,,
2335,0.96546584,,
2336,0.96575344,,
2337,0.96704626,,
2338,0.96721363,,
2339,0.9696253,,
2340,0.9706379,,
2341,0.9698339,,
2342,0.9707354,,
2343,0.97120506,,
2344,0.97131807,,
2345,0.9719298,,
2346,0.9738432,,
2347,0.9731787,,
2348,0.9727248,,
2349,0.97314495,,
2350,0.9712272,,
2351,0.97074586,,
2352,0.9683305,,
2353,0.9681077,,
2354,0.96777534,,
2355,0.96623266,,
2356,0.9651105,,
2357,0.96941894,,
2358,0.9643299,,
2359,0.9662424,,
2360,0.96619,,
2361,0.96560174,,
2362,0.966466,,
2363,0.9656572,,
2364,0.9649855,,
2365,0.9652219,,
2366,0.96429425,,
2367,0.96579313,,
2368,0.96306485,,
2369,0.96155614,,
2370,0.96523917,,
2371,0.9670604,,
2372,0.9663569,,
2373,0.96741307,,
2374,0.9671453,,
2375,0.96705455,,
2376,0.9673352,,
2377,0.96756035,,
2378,0.9696718,,
2379,0.970077,,
2380,0.9688532,,
2381,0.969386,,
2382,0.9667417,,
2383,0.9672757,,
2384,0.96515596,,
2385,0.96560407,,
2386,0.96714765,,
2387,0.96843857,,
2388,0.9695214,,
2389,0.96856016,,
2390,0.96795815,,
2391,0.9676421,,
2392,0.9684012,,
2393,0.96724933,,
2394,0.969418,,
2395,0.9689485,,
2396,0.96989834,,
2397,0.9690658,,
2398,0.96895075,,
2399,0.96960056,,
2400,0.97059727,,
2401,0.97201127,,
2402,0.97115934,,
2403,0.968767,,
2404,0.9703577,,
2405,0.96798563,,
2406,0.9676794,,
2407,0.969196,,
2408,0.96964955,,
2409,0.96996564,,
2410,0.96840805,,
2411,0.967598,,
2412,0.9677856,,
2413,0.96867937,,
2414,0.97019476,,
2415,0.9706005,,
2416,0.9716245,,
2417,0.97023326,,
2418,0.9703126,,
2419,0.9731488,,
2420,0.9731393,,
2421,0.97477925,,
2422,0.9710174,,
2423,0.96924555,,
2424,0.9707742,,
2425,0.97162074,,
2426,0.97087973,,
2427,0.97239393,,
2428,0.9720263,,
2429,0.97143966,,
2430,0.96850896,,
2431,0.97063667,,
2432,0.9721372,,
2433,0.9706799,,
2434,0.97331744,,
2435,0.97289777,,
2436,0.97399884,,
2437,0.9736786,,
2438,0.9745168,,
2439,0.9734858,,
2440,0.9729763,,
2441,0.9746983,,
2442,0.9745885,,
2443,0.9754051,,
2444,0.97338986,,
2445,0.9719049,,
2446,0.9753148,,
2447,0.9757405,,
2448,0.97753024,,
2449,0.9752455,,
2450,0.97600764,,
2451,0.9744513,,
2452,0.9756921,,
2453,0.9744413,,
2454,0.9731628,,
2455,0.9719052,,
2456,0.97169316,,
2457,0.97263557,,
2458,0.97265893,,
2459,0.9721517,,
2460,0.9721882,,
2461,0.97324955,,
2462,0.97361135,,
2463,0.9755112,,
2464,0.9771662,,
2465,0.97690713,,
2466,0.97765356,,
2467,0.97787017,,
2468,0.98136955,,
2469,0.9833976,,
2470,0.9818724,,
2471,0.9821481,,
2472,0.9828208,,
2473,0.98094696,,
2474,0.9827202,,
2475,0.981811,,
2476,0.9809051,,
2477,0.9817494,,
2478,0.9771659,,
2479,0.97455776,,
2480,0.9771305,,
2481,0.9781023,,
2482,0.97605383,,
2483,0.9735422,,
2484,0.97537535,,
2485,0.97746885,,
2486,0.97909164,,
2487,0.97650033,,
2488,0.9768537,,
2489,0.976903,,
2490,0.9762202,,
2491,0.9741302,,
2492,0.9732691,,
2493,0.97502714,,
2494,0.9745069,,
2495,0.9768356,,
2496,0.97486347,,
2497,0.9738263,,
2498,0.975018,,
2499,0.9740028,,
2500,0.9712885,,
2501,0.97006804,,
2502,0.9660604,,
2503,0.96773815,,
2504,0.96978486,,
2505,0.9688931,,
2506,0.970269,,
2507,0.9720553,,
2508,0.9748624,,
2509,0.97572273,,
2510,0.9763594,,
2511,0.97287637,,
2512,0.97344226,,
2513,0.97156394,,
2514,0.9744565,,
2515,0.9761149,,
2516,0.97605777,,
2517,0.98016095,,
2518,0.9821171,,
2519,0.9813126,,
2520,0.9838426,,
2521,0.98601234,,
2522,0.9877856,,
2523,0.9875211,,
2524,0.987052,,
2525,0.98682874,,
2526,0.98491234,,
2527,0.98606336,,
2528,0.98491967,,
2529,0.98557043,,
2530,0.9844896,,
2531,0.9844404,,
2532,0.9843884,,
2533,0.98443377,,
2534,0.98478585,,
2535,0.9851507,,
2536,0.98283315,,
2537,0.98267716,,
2538,0.983393,,
2539,0.98117906,,
2540,0.981137,,
2541,0.97918034,,
2542,0.9807617,,
2543,0.98140657,,
2544,0.9797524,,
2545,0.978561,,
2546,0.975934,,
2547,0.97938585,,
2548,0.9812204,,
2549,0.9819184,,
2550,0.97973263,,
2551,0.9790288,,
2552,0.9762528,,
2553,0.9789045,,
2554,0.97317344,,
2555,0.9732433,,
2556,0.9701383,,
2557,0.9700353,,
2558,0.9696116,,
2559,0.9685305,,
2560,0.9701899,,
2561,0.97121114,,
2562,0.97285324,,
2563,0.9695977,,
2564,0.9718079,,
2565,0.97198874,,
2566,0.97233206,,
2567,0.97258276,,
2568,0.9724267,,
2569,0.972043,,
2570,0.9730312,,
2571,0.9709077,,
2572,0.9736294,,
2573,0.972079,,
2574,0.9703932,,
2575,0.9732562,,
2576,0.9768205,,
2577,0.9751407,,
2578,0.9754158,,
2579,0.97702545,,
2580,0.9765039,,
2581,0.97458416,,
2582,0.97332805,,
2583,0.97093356,,
2584,0.9729182,,
2585,0.9726239,,
2586,0.97289467,,
2587,0.9734378,,
2588,0.97490174,,
2589,0.97510535,,
2590,0.97629714,,
2591,0.9735513,,
2592,0.9709512,,
2593,0.9735098,,
2594,0.97225773,,
2595,0.97482985,,
2596,0.9749595,,
2597,0.97538114,,
2598,0.97389555,,
2599,0.9767682,,
2600,0.97800076,,
2601,0.9768683,,
2602,0.9778197,,
2603,0.9790197,,
2604,0.9795803,,
2605,0.97928184,,
2606,0.9787051,,
2607,0.9799212,,
2608,0.97704196,,
2609,0.97429734,,
2610,0.9758755,,
2611,0.97537625,,
2612,0.9766166,,
2613,0.975998,,
2614,0.977751,,
2615,0.9781193,,
2616,0.97843015,,
2617,0.9768844,,
2618,0.9798058,,
2619,0.97856003,,
2620,0.9774715,,
2621,0.97622323,,
2622,0.9727679,,
2623,0.97426575,,
2624,0.974242,,
2625,0.97492516,,
2626,0.97395164,,
2627,0.9717446,,
2628,0.97225153,,
2629,0.9738779,,
2630,0.9729938,,
2631,0.97389907,,
2632,0.9703853,,
2633,0.96746033,,
2634,0.9666299,,
2635,0.9697556,,
2636,0.9721205,,
2637,0.97296613,,
2638,0.9728132,,
2639,0.97281784,,
2640,0.9767063,,
2641,0.9738473,,
2642,0.9742357,,
