x_data,y_data
4.200028664155613e-05,0.7501144409179688
4.2419993544502667e-05,0.711181104183197
4.287953188482601e-05,0.6797344088554382
4.337886333581121e-05,0.6668701171875
4.391794625189301e-05,0.6493396162986755
4.4496735672128456e-05,0.6266368627548218
4.511518332394704e-05,0.6122719645500183
4.577323762717676e-05,0.5923327207565308
4.6470843698345624e-05,0.5846867561340332
4.720794335525997e-05,0.5715712904930115
4.7984475121856294e-05,0.5634981393814087
4.8800374233328456e-05,0.5476042628288269
4.96555726415298e-05,0.5399352312088013
5.054999902064832e-05,0.5399143099784851
5.14835787731549e-05,0.5249336957931519
5.24562340360259e-05,0.513826847076416
5.34678836872362e-05,0.5097337365150452
5.4518443352525627e-05,0.4987840950489044
5.5607825412435936e-05,0.48624187707901
5.6735939009617815e-05,0.4817558228969574
5.790269005640999e-05,0.474618136882782
5.910798124268463e-05,0.46452680230140686
6.035171204396518e-05,0.4570261538028717
6.163377872980846e-05,0.4489120543003082
6.295407437245746e-05,0.44122210144996643
6.4312488855759e-05,0.43386417627334595
6.570890888434749e-05,0.42481014132499695
6.714321799309415e-05,0.4166567027568817
6.861529655682072e-05,0.4094097912311554
7.01250218002762e-05,0.4080696105957031
7.167226780837698e-05,0.3999229669570923
7.325690553670807e-05,0.392581045627594
7.48788028222862e-05,0.3860487937927246
7.653782439458233e-05,0.3788791596889496
7.823383188680351e-05,0.37255650758743286
7.9966683847433e-05,0.36626824736595154
8.173623575202793e-05,0.3611220121383667
8.354234001527313e-05,0.3546212315559387
8.538484600328954e-05,0.3490152657032013
8.726360004619824e-05,0.34421998262405396
8.917844545093577e-05,0.3376976251602173
9.112922251432469e-05,0.3329560160636902
9.311576853639095e-05,0.32765036821365356
9.513791783393518e-05,0.321953684091568
9.719550175435053e-05,0.31655293703079224
9.928834868968867e-05,0.31612643599510193
0.00010141628409097232,0.3130198121070862
0.00010357913048275342,0.3102242648601532
0.0001057767074779146,0.30479562282562256
0.00010800883179271461,0.30320441722869873
0.00011027531726207367,0.2991974651813507
0.00011257597485510122,0.2942212224006653
0.00011491061269086058,0.29032132029533386
0.00011727903605437354,0.2875671088695526
0.00011968104741285864,0.28344568610191345
0.0001221164464322071,0.27949026226997375
0.00012458502999369066,0.27562785148620605
0.0001270865922109026,0.27115052938461304
0.00012962092444692862,0.2667996287345886
0.00013218781533174827,0.26250410079956055
0.00013478705077986364,0.26159918308258057
0.0001374184140081543,0.25762009620666504
0.00014008168555395802,0.2548339068889618
0.00014277664329337457,0.2526223063468933
0.00014550306245979076,0.24958178400993347
0.00014826071566262768,0.24774782359600067
0.00015104937290630468,0.24571149051189423
0.00015386880160942178,0.2440454363822937
0.0001567187666241586,0.24378114938735962
0.00015959903025588456,0.24042300879955292
0.0001625093522829846,0.23713502287864685
0.00016544948997689415,0.2348184734582901
0.0001684191981223427,0.23330964148044586
0.00017141822903780565,0.2320694774389267
0.00017444633259616196,0.22905564308166504
0.00017750325624555534,0.22625136375427246
0.00018058874503045722,0.22319063544273376
0.00018370254161293115,0.2204715758562088
0.0001868443862940957,0.219967320561409
0.00019001401703578333,0.21930645406246185
0.00019321116948239577,0.2168348878622055
0.00019643557698295145,0.2144613265991211
0.0001996869706133251,0.21269366145133972
0.00020296507919867685,0.21023273468017578
0.00020626962933606907,0.20815685391426086
