x_data,y_data
8.002179690347273e-06,2.3076515197753906
8.00263742322432e-06,2.309199333190918
8.003138748873906e-06,2.3203067779541016
8.003683667068485e-06,2.3227474689483643
8.004272177560532e-06,2.317121744155884
8.004904280082875e-06,2.3241264820098877
8.005579974348389e-06,2.313826322555542
8.006299260050298e-06,2.2978146076202393
8.007062136861933e-06,2.288449764251709
8.007868604436891e-06,2.2818634510040283
8.008718662408956e-06,2.2847092151641846
8.009612310392125e-06,2.2647252082824707
8.010549547980526e-06,2.2691636085510254
8.011530374748638e-06,2.275097131729126
8.012554790251016e-06,2.285104274749756
8.013622794022482e-06,2.2968177795410156
8.014734385578047e-06,2.306366443634033
8.01588956441296e-06,2.3078742027282715
8.017088330002575e-06,2.303105354309082
8.018330681802596e-06,2.295544147491455
8.019616619248885e-06,2.2880859375
8.02094614175741e-06,2.302966594696045
8.022319248724487e-06,2.3010246753692627
8.023735939526592e-06,2.3065569400787354
8.025196213520331e-06,2.302363395690918
8.026700070042688e-06,2.3130083084106445
8.028247508410697e-06,2.3312299251556396
8.029838527921632e-06,2.3339500427246094
8.031473127853063e-06,2.320826530456543
8.03315130746269e-06,2.3242695331573486
8.03487306598848e-06,2.333604335784912
8.036638402648456e-06,2.3210489749908447
8.038447316641118e-06,2.3160958290100098
8.040299807144969e-06,2.3190736770629883
8.042195873318774e-06,2.333876132965088
8.044135514301542e-06,2.3271937370300293
8.04611872921244e-06,2.332082748413086
8.048145517150956e-06,2.3269259929656982
8.050215877196604e-06,2.330068826675415
8.052329808409353e-06,2.329493999481201
8.054487309829195e-06,2.3324973583221436
8.056688380476365e-06,2.3395779132843018
8.058933019351418e-06,2.343050718307495
8.061221225435014e-06,2.3357608318328857
8.063552997688081e-06,2.3331189155578613
8.065928335051733e-06,2.329049825668335
8.06834723644735e-06,2.324843168258667
8.070809700776502e-06,2.317305326461792
8.073315726920969e-06,2.316807746887207
8.075865313742717e-06,2.318690061569214
8.078458460083983e-06,2.3199305534362793
8.08109516476724e-06,2.319923162460327
8.08377542659515e-06,2.324369430541992
8.086499244350562e-06,2.323824882507324
8.089266616796617e-06,2.324256420135498
8.092077542676615e-06,2.3155670166015625
8.0949320207141e-06,2.325195550918579
8.097830049612852e-06,2.320518970489502
8.100771628056895e-06,2.3213706016540527
8.103756754710383e-06,2.326533794403076
8.106785428217819e-06,2.324446201324463
8.109857647203812e-06,2.3210854530334473
8.112973410273318e-06,2.31276273727417
8.116132716011427e-06,2.309309482574463
8.119335562983468e-06,2.309227466583252
8.122581949735039e-06,2.307677984237671
8.125871874791921e-06,2.301752805709839
8.129205336660194e-06,2.3087823390960693
8.132582333826067e-06,2.2992074489593506
8.136002864756072e-06,2.297208547592163
8.139466927896898e-06,2.2877492904663086
8.142974521675533e-06,2.2930045127868652
8.146525644499146e-06,2.2883358001708984
8.15012029475515e-06,2.2838263511657715
8.153758470811224e-06,2.288928508758545
8.157440171015261e-06,2.299398183822632
8.16116539369534e-06,2.3034467697143555
8.16493413715989e-06,2.3086118698120117
8.168746399697468e-06,2.30568790435791
8.172602179576903e-06,2.3099148273468018
8.176501475047317e-06,2.318636178970337
8.180444284337963e-06,2.3134758472442627
8.184430605658445e-06,2.317559242248535
8.188460437198524e-06,2.3204379081726074
8.192533777128284e-06,2.3182425498962402
8.19665062359794e-06,2.310019016265869
8.200810974738084e-06,2.3060414791107178
8.205014828659466e-06,2.308671236038208
8.209262183453051e-06,2.3050403594970703
8.21355303719015e-06,2.3043789863586426
8.217887387922265e-06,2.3167781829833984
8.222265233681132e-06,2.328557252883911
8.22668657247876e-06,2.3253231048583984
8.231151402307422e-06,2.3154170513153076
8.23565972113958e-06,2.320042133331299
8.240211526928015e-06,2.315671682357788
8.244806817605751e-06,2.3116021156311035
8.249445591086024e-06,2.319282293319702
8.254127845262364e-06,2.32228684425354
8.258853578008542e-06,2.319753646850586
8.263622787178543e-06,2.32208514213562
8.268435470606728e-06,2.3148107528686523
8.27329162610756e-06,2.311063289642334
8.278191251475856e-06,2.3092474937438965
8.28313434448675e-06,2.3042967319488525
8.288120902895483e-06,2.300417423248291
8.293150924437644e-06,2.2957401275634766
8.298224406829118e-06,2.299762725830078
8.30334134776603e-06,2.29207181930542
8.308501744924717e-06,2.289998769760132
8.31370559596184e-06,2.2868337631225586
8.31895289851427e-06,2.283390760421753
8.324243650199256e-06,2.2846946716308594
8.329577848614208e-06,2.287410020828247
8.334955491336854e-06,2.282090187072754
8.340376575925192e-06,2.277355909347534
8.34584109991746e-06,2.2866647243499756
8.351349060832215e-06,2.288587808609009
8.356900456168287e-06,2.2841506004333496
8.362495283404742e-06,2.280289888381958
8.368133540000942e-06,2.279667615890503
8.37381522339657e-06,2.2832438945770264
8.379540331011524e-06,2.282475471496582
8.385308860245995e-06,2.2819278240203857
8.391120808480496e-06,2.2814886569976807
8.396976173075782e-06,2.2856767177581787
8.402874951372955e-06,2.289278030395508
8.408817140693304e-06,2.2870912551879883
8.414802738338466e-06,2.283003330230713
8.420831741590373e-06,2.2823259830474854
8.426904147711226e-06,2.289968252182007
8.433019953943546e-06,2.2878782749176025
8.439179157510067e-06,2.2915573120117188
8.445381755613955e-06,2.2930212020874023
8.45162774543848e-06,2.29081654548645
8.457917124147368e-06,2.2898738384246826
8.464249888884642e-06,2.2907469272613525
8.470626036774455e-06,2.2946903705596924
8.477045564921472e-06,2.2928881645202637
8.483508470410518e-06,2.2905240058898926
8.490014750306738e-06,2.291128158569336
8.496564401655655e-06,2.2933568954467773
8.503157421483031e-06,2.2918360233306885
8.50979380679495e-06,2.287836790084839
8.516473554577765e-06,2.2846522331237793
8.523196661798255e-06,2.2888872623443604
8.529963125403336e-06,2.295978307723999
8.536772942320433e-06,2.293346405029297
8.543626109457103e-06,2.2968759536743164
8.550522623701332e-06,2.295416831970215
8.557462481921377e-06,2.29087233543396
8.564445680965841e-06,2.294774055480957
8.571472217663568e-06,2.298591136932373
8.57854208882386e-06,2.3008978366851807
8.585655291236204e-06,2.2966694831848145
8.59281182167049e-06,2.2955923080444336
8.600011676876906e-06,2.2975502014160156
8.607254853585956e-06,2.296818733215332
8.614541348508524e-06,2.2964608669281006
8.62187115833576e-06,2.2968366146087646
8.629244279739138e-06,2.297283172607422
8.636660709370532e-06,2.3012962341308594
8.64412044386214e-06,2.3036041259765625
8.651623479826397e-06,2.300031900405884
8.6591698138562e-06,2.3080856800079346
8.66675944252471e-06,2.309326648712158
8.67439236238544e-06,2.3087453842163086
8.682068569972274e-06,2.314626693725586
8.689788061799395e-06,2.315329074859619
8.697550834361361e-06,2.3164477348327637
8.705356884133078e-06,2.3114736080169678
8.713206207569774e-06,2.310675621032715
8.721098801107053e-06,2.3134729862213135
8.72903466116084e-06,2.3138904571533203
8.737013784127412e-06,2.309979200363159
8.745036166383472e-06,2.3013153076171875
8.753101804286019e-06,2.3004939556121826
8.761210694172375e-06,2.3003878593444824
8.76936283236029e-06,2.2972793579101562
8.77755821514784e-06,2.289869785308838
8.785796838813443e-06,2.2896883487701416
8.794078699615981e-06,2.289112091064453
8.802403793794545e-06,2.295389413833618
8.810772117568712e-06,2.2966747283935547
8.819183667138408e-06,2.2941551208496094
8.827638438683934e-06,2.2966341972351074
8.836136428365886e-06,2.305283546447754
8.844677632325346e-06,2.3058605194091797
8.85326204668366e-06,2.30241060256958
8.861889667542689e-06,2.3052990436553955
8.870560490984559e-06,2.2975690364837646
8.8792745130718e-06,2.299428701400757
8.888031729847374e-06,2.2958157062530518
8.896832137334561e-06,2.297269344329834
8.905675731537074e-06,2.2973742485046387
8.914562508439028e-06,2.293571949005127
8.923492464004887e-06,2.2946178913116455
8.932465594179518e-06,2.291980743408203
8.941481894888192e-06,2.2928943634033203
8.950541362036526e-06,2.2964112758636475
8.959643991510706e-06,2.2965431213378906
8.968789779177048e-06,2.302727699279785
8.977978720882488e-06,2.30584454536438
8.987210812454286e-06,2.307063579559326
8.996486049700156e-06,2.3078482151031494
9.00580442840808e-06,2.305321455001831
9.01516594434661e-06,2.30281662940979
9.024570593264613e-06,2.2982563972473145
9.034018370891473e-06,2.2906224727630615
9.043509272936838e-06,2.2943124771118164
9.05304329509087e-06,2.287651300430298
9.06262043302416e-06,2.28645396232605
9.072240682387673e-06,2.2859857082366943
9.081904038812835e-06,2.2946133613586426
9.091610497911418e-06,2.302400827407837
9.101360055275762e-06,2.298325300216675
9.1111527064785e-06,2.29756498336792
9.120988447072802e-06,2.299093246459961
9.130867272592191e-06,2.3032987117767334
9.140789178550644e-06,2.303601026535034
9.150754160442597e-06,2.3056535720825195
9.160762213742914e-06,2.302631378173828
9.170813333906892e-06,2.2979092597961426
9.180907516370283e-06,2.3012855052948
9.191044756549297e-06,2.2961442470550537
9.201225049840548e-06,2.2989089488983154
9.211448391621105e-06,2.2934093475341797
9.22171477724855e-06,2.298616409301758
9.232024202060897e-06,2.30228853225708
9.242376661376531e-06,2.3031046390533447
9.252772150494408e-06,2.305663824081421
9.26321066469391e-06,2.3074982166290283
9.273692199234825e-06,2.309809446334839
9.28421674935745e-06,2.3168108463287354
9.294784310282596e-06,2.317574977874756
9.305394877211421e-06,2.316145420074463
9.316048445325649e-06,2.3134243488311768
9.32674500978749e-06,2.314124345779419
9.337484565739553e-06,2.3125100135803223
9.34826710830499e-06,2.314387083053589
9.359092632587435e-06,2.32067608833313
9.3699611336709e-06,2.317451238632202
9.380872606619986e-06,2.3154308795928955
9.391827046479782e-06,2.3213374614715576
9.402824448275778e-06,2.328742742538452
9.413864807014086e-06,2.3322205543518066
9.424948117681164e-06,2.3302714824676514
9.436074375244118e-06,2.3257086277008057
9.447243574650378e-06,2.3214545249938965
9.458455710828018e-06,2.317378044128418
9.46971077868557e-06,2.3212993144989014
9.481008773112051e-06,2.3200831413269043
9.492349688977017e-06,2.3230926990509033
9.50373352113048e-06,2.3229119777679443
9.515160264402992e-06,2.3197901248931885
9.526629913605695e-06,2.32430362701416
9.538142463530111e-06,2.3175466060638428
9.549697908948351e-06,2.31390643119812
9.561296244613068e-06,2.306126594543457
9.572937465257396e-06,2.3063912391662598
9.584621565595036e-06,2.306323528289795
9.596348540320175e-06,2.30539870262146
9.60811838410751e-06,2.30324387550354
9.619931091612411e-06,2.3007001876831055
9.631786657470572e-06,2.298767566680908
9.643685076298386e-06,2.295527935028076
9.65562634269276e-06,2.2988266944885254
9.667610451231083e-06,2.296445608139038
9.67963739647131e-06,2.29724383354187
9.691707172951991e-06,2.299750804901123
9.703819775192185e-06,2.2977712154388428
9.715975197691518e-06,2.2906506061553955
9.728173434930153e-06,2.2922444343566895
9.740414481368821e-06,2.2902448177337646
9.752698331448844e-06,2.2947986125946045
9.765024979592056e-06,2.2938079833984375
9.777394420200857e-06,2.2961137294769287
9.789806647658294e-06,2.293402910232544
9.802261656327897e-06,2.2889208793640137
9.814759440553763e-06,2.285839080810547
9.827299994660663e-06,2.28909969329834
9.839883312953826e-06,2.2927591800689697
9.852509389719153e-06,2.2912497520446777
9.865178219223085e-06,2.2918219566345215
9.87788979571263e-06,2.291515350341797
9.890644113415493e-06,2.2932724952697754
9.903441166539786e-06,2.288127899169922
9.916280949274402e-06,2.2825517654418945
9.929163455788719e-06,2.2827680110931396
9.942088680232707e-06,2.2871885299682617
9.95505661673701e-06,2.2862212657928467
9.968067259412812e-06,2.2847063541412354
9.981120602351996e-06,2.2808709144592285
9.994216639626878e-06,2.2760353088378906
1.000735536529058e-05,2.280954360961914
1.0020536773376712e-05,2.279623508453369
1.003376085789961e-05,2.2822632789611816
1.0047027612854095e-05,2.287269115447998
1.0060337032215743e-05,2.28450870513916
1.0073689109940616e-05,2.2855849266052246
1.0087083839965556e-05,2.28328013420105
1.0100521216207918e-05,2.2841126918792725
1.0114001232565758e-05,2.2797701358795166
1.012752388291778e-05,2.287280321121216
1.0141089161123251e-05,2.2878637313842773
1.0154697061022115e-05,2.2841176986694336
1.0168347576435042e-05,2.2760725021362305
1.0182040701163189e-05,2.274970293045044
1.0195776428988519e-05,2.273705005645752
1.0209554753673591e-05,2.2732884883880615
1.0223375668961583e-05,2.277742385864258
1.0237239168576346e-05,2.273078680038452
1.025114524622246e-05,2.2801449298858643
1.0265093895585098e-05,2.2779810428619385
1.0279085110330107e-05,2.2834932804107666
1.029311888410409e-05,2.286027669906616
1.0307195210534188e-05,2.2850427627563477
1.0321314083228269e-05,2.2891695499420166
1.0335475495774958e-05,2.2889251708984375
1.03496794417435e-05,2.2887232303619385
1.0363925914683787e-05,2.288458824157715
1.0378214908126466e-05,2.289997100830078
1.0392546415582856e-05,2.288140296936035
1.0406920430544955e-05,2.283517837524414
1.0421336946485457e-05,2.2818963527679443
1.0435795956857761e-05,2.2843353748321533
1.0450297455096019e-05,2.2786266803741455
1.0464841434615005e-05,2.2831974029541016
1.0479427888810273e-05,2.2817575931549072
1.0494056811057999e-05,2.271873950958252
1.0508728194715195e-05,2.266247510910034
1.052344203311952e-05,2.275052309036255
1.0538198319589307e-05,2.2674825191497803
1.0552997047423752e-05,2.2734320163726807
1.0567838209902646e-05,2.2774059772491455
1.0582721800286561e-05,2.2819294929504395
1.0597647811816797e-05,2.27740740776062
1.0612616237715437e-05,2.2841620445251465
1.0627627071185184e-05,2.28879451751709
1.0642680305409687e-05,2.287405252456665
1.065777593355305e-05,2.2840354442596436
1.0672913948760404e-05,2.2851758003234863
1.068809434415753e-05,2.283961772918701
1.070331711285088e-05,2.282796859741211
1.071858224792777e-05,2.2895190715789795
1.0733889742456219e-05,2.296161651611328
1.074923958948508e-05,2.303398370742798
1.0764631782043857e-05,2.301412582397461
