x_data_plot1,y_data_plot1,x_data_plot2,y_data_plot2
38499,0.015262469,,
38500,0.015185405,,
38501,0.015086306,,
38502,0.01617775,,
38503,0.016135173,,
38504,0.016105732,,
38505,0.015968027,,
38506,0.015985532,,
38507,0.016164478,,
38508,0.016162917,,
38509,0.016030464,,
38510,0.016050536,,
38511,0.015969263,,
38512,0.015973559,,
38513,0.015740886,,
38514,0.015574498,,
38515,0.016440634,,
38516,0.016226515,,
38517,0.016231032,,
38518,0.016090903,,
38519,0.016026678,,
38520,0.015949327,,
38521,0.01616276,,
38522,0.016078806,,
38523,0.016251171,,
38524,0.016199348,,
38525,0.016196663,,
38526,0.016085694,,
38527,0.016188456,,
38528,0.016341226,,
38529,0.016413916,,
38530,0.016355515,,
38531,0.016166184,,
38532,0.015924849,,
38533,0.01584438,,
38534,0.015654285,,
38535,0.015559236,,
38536,0.016201302,,
38537,0.016463326,,
38538,0.016277637,,
38539,0.016439825,,
38540,0.016516954,,
38541,0.016796371,,
38542,0.016711285,,
38543,0.016609881,,
38544,0.01662446,,
38545,0.017137406,,
38546,0.017160505,,
38547,0.017374957,,
38548,0.017809395,,
38549,0.017752977,,
38550,0.017557828,,
38551,0.017801238,,
38552,0.017958295,,
38553,0.017751586,,
38554,0.017755875,,
38555,0.017793907,,
38556,0.017703775,,
38557,0.01746723,,
38558,0.017267661,,
38559,0.017071381,,
38560,0.016897561,,
38561,0.016785279,,
38562,0.016835716,,
38563,0.016758498,,
38564,0.01658907,,
38565,0.01638439,,
38566,0.016399058,,
38567,0.016627312,,
38568,0.016695023,,
38569,0.016815865,,
38570,0.01678288,,
38571,0.016620051,,
38572,0.016539741,,
38573,0.01654486,,
38574,0.016431527,,
38575,0.016250845,,
38576,0.016681043,,
38577,0.016850047,,
38578,0.017397122,,
38579,0.01771193,,
38580,0.018028308,,
38581,0.017879011,,
38582,0.017798936,,
38583,0.01776735,,
38584,0.017611679,,
38585,0.017409373,,
38586,0.017442152,,
38587,0.017291846,,
38588,0.01727164,,
38589,0.017053818,,
38590,0.01702358,,
38591,0.017151862,,
38592,0.01716559,,
38593,0.017042963,,
38594,0.016911944,,
38595,0.016732326,,
38596,0.016599135,,
38597,0.01654786,,
38598,0.01639863,,
38599,0.016214821,,
38600,0.01613311,,
38601,0.015915284,,
38602,0.015907193,,
38603,0.015782999,,
38604,0.015828498,,
38605,0.015640914,,
38606,0.015603388,,
38607,0.015660591,,
38608,0.01564936,,
38609,0.015485398,,
38610,0.015433743,,
38611,0.015361426,,
38612,0.015860125,,
38613,0.015593655,,
38614,0.01547099,,
38615,0.015270928,,
38616,0.015258503,,
38617,0.015125641,,
38618,0.0149889225,,
38619,0.014994168,,
38620,0.014955494,,
38621,0.015089352,,
38622,0.015043124,,
38623,0.015090082,,
38624,0.014898334,,
38625,0.01475341,,
38626,0.0147456275,,
38627,0.014929503,,
38628,0.014841743,,
38629,0.014930349,,
38630,0.015099413,,
38631,0.014989772,,
38632,0.014925905,,
38633,0.014979689,,
38634,0.0151453735,,
38635,0.015170916,,
38636,0.015070042,,
38637,0.015022818,,
38638,0.014890383,,
38639,0.015025805,,
38640,0.014938225,,
38641,0.015057073,,
38642,0.015037313,,
38643,0.014803926,,
38644,0.014757465,,
38645,0.0147354435,,
38646,0.014664756,,
38647,0.014514315,,
38648,0.014466762,,
38649,0.01447681,,
38650,0.014517603,,
38651,0.014380873,,
38652,0.014209395,,
38653,0.014012573,,
38654,0.013873909,,
38655,0.014152134,,
38656,0.014093548,,
38657,0.01413801,,
38658,0.01410029,,
38659,0.014298819,,
38660,0.014197309,,
38661,0.0142162945,,
38662,0.014538846,,
38663,0.014948264,,
38664,0.014899633,,
38665,0.015062564,,
38666,0.014954449,,
38667,0.014934307,,
38668,0.014863767,,
38669,0.014848889,,
38670,0.015085511,,
38671,0.015030603,,
38672,0.015180339,,
38673,0.015246036,,
38674,0.015240553,,
38675,0.015229051,,
38676,0.015431005,,
38677,0.015306747,,
38678,0.01515362,,
38679,0.015096254,,
38680,0.014869208,,
38681,0.014723102,,
38682,0.014490374,,
38683,0.014676567,,
38684,0.014679046,,
38685,0.015540231,,
38686,0.015388009,,
38687,0.015937593,,
38688,0.01629639,,
38689,0.01672169,,
38690,0.016586408,,
38691,0.01641277,,
38692,0.016296588,,
38693,0.016155398,,
38694,0.016181579,,
38695,0.016066376,,
38696,0.01589071,,
38697,0.015867013,,
38698,0.01570252,,
38699,0.015523048,,
38700,0.015366383,,
38701,0.015443534,,
38702,0.015339282,,
38703,0.015132507,,
38704,0.015132145,,
38705,0.015176404,,
38706,0.015148385,,
38707,0.015324905,,
38708,0.01619273,,
38709,0.015983181,,
38710,0.015957685,,
38711,0.015887488,,
38712,0.01577928,,
38713,0.015717845,,
38714,0.016100055,,
38715,0.01587419,,
38716,0.015661128,,
38717,0.015644757,,
38718,0.015440771,,
38719,0.015314793,,
38720,0.01524681,,
38721,0.0153553225,,
38722,0.0151882935,,
38723,0.015273097,,
38724,0.0152911255,,
38725,0.015166741,,
38726,0.014992052,,
38727,0.014864987,,
38728,0.0147841405,,
38729,0.014674952,,
38730,0.0155624505,,
38731,0.016166387,,
38732,0.016035913,,
38733,0.015935842,,
38734,0.01603103,,
38735,0.01596098,,
38736,0.015905647,,
38737,0.015660929,,
38738,0.015715115,,
38739,0.015644284,,
38740,0.015644666,,
38741,0.015518328,,
38742,0.015475682,,
38743,0.015429779,,
38744,0.015248666,,
38745,0.015204922,,
38746,0.015065361,,
38747,0.01487212,,
38748,0.0147212725,,
38749,0.014495823,,
38750,0.014380367,,
38751,0.014416042,,
38752,0.014560723,,
38753,0.014423558,,
38754,0.01469249,,
38755,0.014523891,,
38756,0.014569859,,
38757,0.014530523,,
38758,0.014737913,,
38759,0.014632429,,
38760,0.014666398,,
38761,0.014813986,,
38762,0.014740053,,
38763,0.014545297,,
38764,0.014579434,,
38765,0.014390291,,
38766,0.01436882,,
38767,0.014219547,,
38768,0.014169213,,
38769,0.013959898,,
38770,0.013953923,,
38771,0.0138326315,,
38772,0.013685307,,
38773,0.013507951,,
38774,0.013333641,,
38775,0.013487698,,
38776,0.014008036,,
38777,0.014084437,,
38778,0.0139763905,,
38779,0.013958802,,
